TransactionID,Amount,TransactionType,CustomerAge,AccountBalance,Location,DeviceUsed,TimeOfTransaction,CardType,PreviousFraudHistory,MultiDeviceUsed,TransactionSpeed,MerchantRisk,RepeatedTransactions,InternationalTransaction,Fraudulent
4005,1501.0022027173243,Online,18,28751.272813081967,France,Mobile,Morning,Debit,0,0,1.4397520177837806,High,1,0,0
2683,156.78695266298888,Online,21,13831.113854685056,India,Tablet,Morning,Prepaid,0,1,1.4046675345125161,Low,0,0,1
4705,4157.3050833875295,Wire Transfer,61,44489.85402961948,Mexico,Mobile,Night,Prepaid,0,1,2.2552146815638054,High,0,0,0
4026,8245.260968021,POS,23,32072.35813773549,Mexico,Mobile,Morning,Debit,1,0,4.499521380770858,Low,0,0,0
1641,5404.17173150279,POS,51,2996.332411522745,USA,Tablet,Night,Prepaid,1,0,1.360916804898835,Medium,0,0,1
1291,3975.263529253945,Wire Transfer,36,21710.929808420875,India,Desktop,Night,Debit,1,0,2.436445961530692,Medium,0,1,1
1381,1643.6034871243774,POS,34,19622.594243425396,Germany,Tablet,Night,Debit,0,0,3.3326031722625626,Medium,0,0,1
1934,6038.8417892985835,ATM,48,10266.993966952825,Canada,Tablet,Morning,Credit,0,1,4.4473374413860824,High,0,0,1
580,2589.861439106594,Online,61,36512.20831351287,USA,Mobile,Night,Prepaid,1,0,2.6586194993914845,High,0,0,1
4221,3084.6313438785596,POS,67,21560.01932223359,Germany,Tablet,Evening,Credit,0,0,2.0556419468098217,Low,0,0,0
3161,4444.755350518714,Online,72,16923.187562091523,UK,Mobile,Afternoon,Credit,0,1,3.01056579157401,Low,0,0,0
2031,1988.995351269804,POS,32,35354.80380805558,USA,Desktop,Afternoon,Credit,0,1,1.9808664464707326,High,0,0,1
893,8303.896447024246,Wire Transfer,24,133.40840046431325,Mexico,Desktop,Afternoon,Debit,1,0,3.487483486781226,High,0,0,1
3952,8351.122584887093,Online,79,16048.634638775033,France,Desktop,Afternoon,Credit,0,0,2.832758617470037,Low,0,0,0
781,6942.544960226329,ATM,40,33645.89121434882,Germany,Tablet,Morning,Debit,0,0,2.257594450924368,Low,1,0,1
160,7284.881322632477,POS,61,25301.81351137404,Mexico,Desktop,Evening,Prepaid,0,0,4.763577527530743,Medium,0,0,1
3,7322.619478695937,ATM,51,20805.927221592996,Germany,Desktop,Night,Prepaid,0,0,2.0277471551287793,Low,1,0,1
2264,4439.366343648086,Online,64,32515.357865362803,India,Mobile,Afternoon,Credit,0,0,2.480324980836802,Low,0,0,1
3217,1661.1920565281448,Wire Transfer,52,15658.05714310895,Canada,Tablet,Night,Prepaid,0,0,2.6861778871889563,Low,0,0,0
2110,9835.379512425068,Online,41,12826.021366290397,UK,Tablet,Morning,Credit,0,0,3.759330252225254,High,0,0,1
850,5957.8963230272375,ATM,23,14835.872578952047,India,Mobile,Morning,Debit,0,0,1.793130112708832,Low,0,0,1
2738,5449.378504674627,Online,30,20705.4541061998,USA,Mobile,Morning,Credit,0,0,3.2143250331354176,High,0,0,1
2467,3957.426055210543,ATM,26,981.6135693826666,UK,Mobile,Afternoon,Prepaid,0,0,2.8273172783251876,Medium,1,0,1
3651,7696.79445187965,POS,24,12510.224353177091,India,Desktop,Morning,Debit,0,0,4.628912516141966,Medium,0,1,0
1597,2748.8650589324607,Online,33,18214.250064741627,India,Tablet,Evening,Prepaid,0,0,2.2454586762692137,Low,0,0,1
1777,6884.465713804556,POS,22,13650.599777001587,USA,Mobile,Evening,Debit,0,1,2.9680251933561235,High,0,0,1
1914,3689.412209763415,POS,34,48370.081511761484,Mexico,Mobile,Morning,Debit,0,0,2.109732817895659,Low,0,0,1
1044,6262.654850605721,Online,29,32079.866467243246,USA,Desktop,Night,Credit,0,0,3.9193153972895494,Medium,0,0,1
4714,7523.6221836427785,Online,43,11266.8455727164,Canada,Tablet,Afternoon,Prepaid,0,1,3.286219330782589,Low,1,0,0
1545,9629.639483623423,ATM,58,13852.279814171121,France,Tablet,Night,Prepaid,0,0,1.9346265614599178,Medium,0,1,1
2737,9913.365736626563,ATM,66,10016.024303691069,UK,Tablet,Night,Debit,0,0,3.9891683801711664,High,0,0,1
3707,7393.279089634331,Online,47,37830.20775520274,France,Tablet,Night,Debit,0,0,2.35683005742202,Medium,1,0,0
4618,8756.131617455007,Online,43,8646.575731972267,Canada,Tablet,Evening,Prepaid,0,1,4.400837640459157,Low,0,1,0
54,8949.325230772212,POS,26,31260.852932642614,India,Tablet,Morning,Credit,0,0,1.3303158926990697,High,0,0,1
1797,7166.070646746196,POS,71,6922.13172327702,Canada,Mobile,Evening,Debit,0,1,1.7686293967105893,High,0,1,1
1912,8767.741110663723,POS,78,20294.38763023627,India,Desktop,Afternoon,Debit,0,0,4.6277443533627265,Low,0,0,1
2307,880.0567402897572,POS,76,34093.64717483834,Germany,Desktop,Night,Prepaid,0,1,0.7122885877692388,Medium,1,0,1
2554,9477.403379385063,POS,23,8697.39008020966,Mexico,Desktop,Morning,Credit,0,0,3.197872944410829,High,0,1,1
2801,7928.025211720949,Online,46,39736.46703681393,Canada,Mobile,Night,Prepaid,0,0,2.4865096923787338,Medium,0,0,1
4087,1318.427692511799,POS,70,6604.9200864370105,Germany,Tablet,Evening,Debit,0,0,2.746189714687666,High,1,0,0
4128,9459.787193880544,Online,19,1940.226201547257,Mexico,Mobile,Evening,Credit,0,0,2.1220733020040616,Low,0,0,0
825,5378.582073349849,Wire Transfer,53,32379.279440090362,Mexico,Tablet,Evening,Prepaid,0,1,1.3096642080025866,Low,0,1,1
4734,9288.791527271975,Online,73,45289.75838673173,UK,Tablet,Night,Credit,0,0,1.607592055807309,Medium,0,0,0
3179,8143.115599055706,ATM,57,20718.480395327875,Germany,Desktop,Night,Debit,1,0,1.1732107324650753,Medium,0,1,0
3402,958.2301888484805,Wire Transfer,55,28981.972776700994,India,Tablet,Morning,Credit,0,0,0.21514692226326887,High,0,0,0
1390,4543.3575184225565,POS,38,7720.747216999618,USA,Desktop,Morning,Credit,0,0,1.6446576545684362,Medium,0,0,1
3565,4589.7299270730655,Online,60,16877.8626780225,USA,Desktop,Morning,Credit,1,0,3.045401017891251,High,0,1,0
4877,6013.445390531813,Online,63,33697.3959164296,France,Desktop,Night,Prepaid,0,1,3.0561358368983993,Medium,0,0,0
885,8001.161692878161,POS,19,45641.94290969876,Mexico,Mobile,Night,Credit,0,0,2.4313866630273897,Medium,0,1,1
3806,9697.53909165179,Wire Transfer,78,1929.3100404089214,UK,Mobile,Evening,Debit,0,0,1.4820015186863997,Low,1,0,0
1608,8005.561513145392,POS,22,36700.217529980226,UK,Desktop,Night,Prepaid,0,0,2.785426155400077,Medium,0,0,1
1595,7246.144783116124,ATM,36,5792.357629866923,Canada,Mobile,Morning,Credit,0,1,2.6135700167704305,Medium,0,0,1
772,8466.058394427837,POS,32,22464.791044812726,Germany,Desktop,Morning,Prepaid,0,1,3.1501035701229356,Low,0,0,1
2612,48.16102735924525,Online,34,34781.96290215685,India,Tablet,Evening,Debit,0,1,3.7806515040481843,High,0,0,1
4662,6047.086692580795,Wire Transfer,79,12386.51428870794,UK,Mobile,Morning,Credit,0,0,0.8477561259455142,Medium,0,0,0
2274,6525.72035285927,POS,36,19678.891007287897,Canada,Desktop,Evening,Prepaid,0,1,1.5304617121791528,Medium,0,0,1
1869,1325.9704468110735,ATM,68,34194.198672313505,UK,Mobile,Morning,Prepaid,0,0,1.2028271524914267,Low,0,0,1
1086,4679.341097386198,ATM,21,3244.960861586238,Mexico,Tablet,Morning,Credit,0,1,2.4506981404253914,Medium,0,0,1
11,215.63909801506645,ATM,43,24340.353849162173,Mexico,Mobile,Afternoon,Prepaid,1,0,3.1959219560876817,Low,0,0,1
3612,1438.5812154306068,Online,49,28560.666230124814,India,Desktop,Evening,Credit,0,1,0.3193489183772704,Medium,1,0,0
1326,3375.5889597933574,POS,50,44498.18525686239,France,Desktop,Evening,Debit,1,0,4.646050453574559,Medium,0,0,1
3391,3237.0431840833976,Wire Transfer,46,19438.2326058455,Mexico,Mobile,Afternoon,Debit,0,0,1.9449399201433892,High,0,0,0
1464,6581.87459298433,Wire Transfer,57,30640.02860680654,USA,Tablet,Night,Debit,0,0,4.793344386146951,Low,1,0,1
807,9344.326477542458,Online,46,36580.397218426195,India,Desktop,Evening,Debit,1,0,3.9697496507049816,High,0,0,1
4261,1160.3103221680594,ATM,57,40384.53100065857,UK,Tablet,Afternoon,Debit,0,1,2.290644557866874,High,0,0,0
3986,9304.680217491561,ATM,25,22287.58104097268,Mexico,Desktop,Night,Debit,0,0,1.402986829249393,Medium,0,0,0
3772,9025.106202528174,POS,57,30042.121293295702,France,Desktop,Morning,Debit,0,0,1.4613892747875852,High,0,1,0
2109,2776.2758289043113,ATM,21,9446.25334195623,Canada,Mobile,Evening,Prepaid,0,1,1.5978621470599912,High,0,0,1
4236,3164.573780982465,ATM,49,35697.1039913377,USA,Tablet,Evening,Prepaid,0,1,1.5346894036514267,Medium,1,0,0
4957,3576.254470391952,ATM,35,43892.20752375124,France,Desktop,Evening,Prepaid,0,1,4.090610440293199,Low,0,1,0
2235,6681.368785431801,Wire Transfer,72,19969.767402177542,India,Tablet,Morning,Credit,0,1,2.2264695031696236,Medium,0,0,1
3212,6739.717720574328,POS,36,3121.2591841256685,France,Desktop,Afternoon,Prepaid,0,1,3.9665128148628885,Low,0,0,0
964,3899.0631842793455,Wire Transfer,40,15558.348238571789,Germany,Tablet,Evening,Prepaid,0,0,1.492196882597396,Medium,1,0,1
3416,5666.145105338458,ATM,65,40743.350748272314,Mexico,Desktop,Evening,Prepaid,0,0,0.26970080851208866,High,0,0,0
3754,6913.647569265225,POS,31,5780.594409620738,Mexico,Mobile,Evening,Debit,0,0,2.135682050076893,High,0,0,0
399,7511.201967237059,ATM,21,37387.0192820846,Canada,Mobile,Morning,Debit,0,0,1.2619524666298412,High,0,0,1
2633,53.58906380658778,Online,77,45797.52352561722,France,Mobile,Afternoon,Credit,0,0,0.8053284167244208,Low,0,0,1
4852,3822.3488261002585,ATM,26,46328.945857156294,Germany,Tablet,Morning,Prepaid,0,0,4.676364248273952,Low,0,0,0
2997,1581.1593497153563,ATM,72,12672.684693518233,Mexico,Mobile,Night,Credit,0,0,0.14569497927696434,High,0,0,1
705,643.1159550229497,Online,74,11613.286289876261,India,Mobile,Night,Prepaid,0,0,3.105088516514256,High,0,0,1
432,7617.491210857548,ATM,65,39012.9665460239,India,Tablet,Afternoon,Credit,0,0,3.8403458134356145,High,0,1,1
293,8227.779600989987,Online,25,29575.47660674913,France,Desktop,Night,Credit,0,1,2.1118648159865767,Medium,1,0,1
4868,1493.5827486203714,ATM,28,20924.538214263157,UK,Desktop,Morning,Debit,0,0,4.456427465641866,Medium,0,0,0
146,378.5006040717826,ATM,60,30361.472514919536,UK,Tablet,Afternoon,Debit,0,0,0.6729860974282436,Medium,0,0,1
4394,465.39572790720126,Online,67,3876.570580458627,Canada,Mobile,Morning,Debit,0,0,3.7628455247208326,Low,1,0,0
2034,9720.333243019055,Wire Transfer,60,17271.01000883993,France,Mobile,Night,Credit,0,0,3.61667076741647,Low,0,0,1
4284,595.0673997924932,Online,39,12898.541982939927,France,Desktop,Morning,Prepaid,0,1,4.988852980719206,Low,0,0,0
1166,8181.4905709494315,POS,42,17403.518543057005,Mexico,Desktop,Morning,Credit,0,0,0.9119813866509694,Low,0,0,1
3501,2872.330293781958,Online,28,38696.252840277426,Germany,Desktop,Night,Prepaid,1,0,2.1823408049821835,Low,1,0,0
2051,4588.423408871278,Wire Transfer,69,11609.239173514596,Canada,Desktop,Morning,Debit,0,0,4.534292692829931,High,0,0,1
2625,3779.4073590922967,Wire Transfer,47,23816.305695943167,Mexico,Desktop,Evening,Credit,0,0,4.38592662910106,High,0,0,1
4379,1461.813657280836,POS,72,18195.978840223775,India,Mobile,Morning,Prepaid,0,1,3.1735547838595446,Medium,1,0,0
340,987.3632649035047,ATM,22,23988.56788911889,Germany,Desktop,Afternoon,Debit,0,0,1.8961380478359648,Low,0,0,1
3880,2321.492557404712,Online,32,39173.42757191579,Canada,Desktop,Night,Debit,0,1,3.9798730694352358,Medium,0,0,0
4633,8025.936345230789,POS,33,49404.33283682799,USA,Mobile,Evening,Credit,0,0,0.26039764019733647,Low,0,0,0
2974,7347.094881435159,Wire Transfer,18,35251.00174344058,Canada,Tablet,Evening,Prepaid,1,1,3.5563769695024416,High,0,1,1
266,7410.278491364503,POS,71,401.5931937811468,France,Desktop,Evening,Credit,0,0,4.742281148085153,High,0,0,1
2425,2899.5552720068185,Wire Transfer,27,23410.879804398453,Germany,Desktop,Afternoon,Prepaid,0,0,4.261591546542522,Low,0,0,1
1263,3110.515969646502,Online,65,24674.43568691744,Germany,Tablet,Night,Debit,0,0,1.377727820863256,Medium,1,0,1
1772,7852.315272932198,Online,60,45117.30282137933,UK,Mobile,Afternoon,Credit,0,1,0.8242056007387776,High,0,0,1
3512,679.4952121345876,ATM,76,7808.866522049362,Canada,Mobile,Morning,Prepaid,0,0,0.7584248901493027,Medium,0,0,0
272,8103.0328128450155,Online,51,23517.36293565669,France,Desktop,Morning,Prepaid,1,1,1.4540856362381827,Medium,0,1,1
697,2893.419226870155,ATM,72,22125.474066461447,USA,Mobile,Night,Debit,0,1,0.7188963641590093,Low,0,0,1
748,5440.093082528746,Wire Transfer,33,48462.03037684498,Mexico,Desktop,Afternoon,Prepaid,1,1,2.3176421710186115,Medium,0,0,1
245,164.4115991233856,Online,46,40622.80887094521,USA,Mobile,Evening,Debit,0,0,4.70192866264449,Low,0,0,1
318,1741.2102575077492,Wire Transfer,38,14339.78645942699,USA,Desktop,Morning,Debit,1,0,2.679132196109752,Low,0,0,1
477,747.2276817066346,ATM,42,28499.140952265807,India,Tablet,Evening,Credit,1,0,2.621069202626341,High,0,0,1
2033,4644.685542016478,Wire Transfer,62,11823.685868315326,USA,Tablet,Morning,Prepaid,0,0,1.8648430438797632,Medium,0,0,1
958,479.1900080827999,POS,19,48421.56379462349,Canada,Tablet,Afternoon,Debit,1,0,2.475568499566072,Low,0,0,1
3817,3598.4953823570763,ATM,77,19306.62249135806,Canada,Desktop,Afternoon,Credit,0,1,3.9629342522958857,Low,0,0,0
814,9209.21040734755,Wire Transfer,55,15137.378523561623,USA,Mobile,Morning,Prepaid,1,1,2.280245093532743,High,0,0,1
4533,2476.1017056813716,ATM,75,17560.37841932065,Canada,Mobile,Morning,Credit,0,0,2.9472531020743116,Medium,1,0,0
1915,4491.620203235881,Online,57,49316.803107904336,Germany,Mobile,Evening,Prepaid,0,0,3.166724437531651,Medium,0,0,1
4603,9093.434417425555,Wire Transfer,50,46636.61352101808,Mexico,Tablet,Evening,Debit,0,0,0.4287285401240053,Medium,0,0,0
3488,529.3736262572978,ATM,79,19795.557538134177,Canada,Desktop,Night,Debit,0,1,0.16353467840117603,High,1,1,0
1298,1054.6327249406586,Wire Transfer,45,19173.141727384624,Germany,Mobile,Afternoon,Credit,0,0,4.82522974435675,Medium,0,0,1
4031,6715.995544039034,Online,30,5301.359497768943,USA,Tablet,Evening,Credit,0,0,2.218797479087149,High,0,0,0
1805,3503.535265161037,ATM,45,47937.73081074518,Germany,Tablet,Morning,Credit,0,1,3.234716187154035,Medium,0,0,1
759,8939.986904679066,Online,44,20084.528428080717,UK,Tablet,Night,Debit,0,0,2.130617084566209,Medium,0,0,1
251,2951.5444317751612,Online,73,16680.744548884075,India,Desktop,Afternoon,Debit,0,1,3.4876537297502654,Low,0,0,1
2462,8804.34447386778,POS,23,14813.49179772347,Canada,Desktop,Afternoon,Credit,0,1,0.3927798583345511,High,0,0,1
546,3588.0455531480766,Wire Transfer,25,2778.933647396764,Canada,Desktop,Morning,Prepaid,0,1,0.41784402083676875,Low,0,1,1
3242,4295.153890967141,POS,68,17376.219354245775,Canada,Tablet,Morning,Prepaid,0,1,4.861713813111264,High,1,0,0
739,4396.957736616482,ATM,43,6736.022254533181,UK,Tablet,Morning,Credit,0,1,1.8950485678186284,High,0,0,1
311,4395.324492849305,ATM,34,23526.89673951374,France,Mobile,Morning,Debit,0,0,1.4777294791150315,Medium,0,0,1
3781,4001.1926580234785,Online,27,41645.08614122982,France,Tablet,Morning,Credit,0,0,0.18455687717916347,Low,0,0,0
2942,6019.523254205243,Wire Transfer,36,31569.484080723923,Mexico,Mobile,Evening,Prepaid,0,0,3.770509842546235,Low,0,0,1
1132,4963.798593436921,POS,65,41743.09590331978,Canada,Tablet,Evening,Credit,0,0,1.542553468425417,High,1,0,1
1450,6835.647802613562,Wire Transfer,40,5970.032103815681,France,Mobile,Evening,Debit,0,0,0.37167579713643284,Low,0,1,1
4920,3394.8465894038454,POS,20,9898.662776748379,Mexico,Tablet,Afternoon,Credit,0,1,4.504017370726145,Low,0,0,0
16,1842.211053435804,Online,43,15129.60763320579,India,Mobile,Afternoon,Debit,0,0,2.8967936601641924,High,0,0,1
3233,2461.0696185204483,Wire Transfer,79,4945.222326852555,Canada,Desktop,Evening,Prepaid,0,1,3.4283804810063034,High,1,0,0
2770,6799.407124023727,ATM,69,33520.1445508182,Germany,Mobile,Afternoon,Debit,0,0,0.15487277436653374,High,1,0,1
3469,8375.297126903804,Wire Transfer,74,5576.667017583825,India,Tablet,Evening,Debit,0,0,0.34232060327757224,High,0,1,0
921,8685.995079220149,ATM,24,25298.278151000148,Mexico,Tablet,Evening,Debit,0,0,2.139776379507242,Low,0,0,1
3030,6326.498714840022,Online,76,17225.700278301003,USA,Mobile,Night,Credit,0,1,0.22302253357536894,Medium,0,0,0
1373,8545.307082762096,Wire Transfer,37,32405.792214234767,France,Desktop,Evening,Debit,0,0,4.1403235414535295,High,0,0,1
3588,7626.845117161935,Online,61,37898.76742811499,UK,Desktop,Morning,Debit,0,0,3.9382042411066616,Medium,0,0,0
2545,895.1610925570939,POS,53,23951.186580458696,UK,Tablet,Evening,Debit,0,0,2.004505861735336,High,0,0,1
3599,3728.0108199165024,Online,38,34873.64159879001,Mexico,Mobile,Morning,Credit,0,0,0.4699023770076045,High,0,1,0
39,6845.487934856447,Wire Transfer,68,49518.71046773187,Canada,Mobile,Evening,Credit,0,0,1.2364756457903403,Low,0,0,1
364,5460.71172526619,ATM,46,12770.521042592165,USA,Mobile,Afternoon,Credit,0,1,2.4541816686508766,Low,1,0,1
4102,4269.719584448209,Online,56,22901.191026679462,Mexico,Mobile,Morning,Prepaid,0,0,3.3836087822902132,High,0,0,0
183,9247.689246602842,Wire Transfer,78,4421.879366775122,Canada,Desktop,Night,Debit,1,0,2.837321571631798,Low,0,0,1
3034,1022.7152465560599,ATM,44,28344.961751590887,USA,Desktop,Morning,Credit,0,1,1.6724279698104978,High,0,0,0
2984,8173.110138735696,ATM,26,38657.430041574495,USA,Desktop,Night,Debit,0,0,2.9868424997665937,Low,0,0,1
1195,466.9629177870034,Online,77,2210.5371967850283,UK,Mobile,Night,Debit,0,0,2.1762975661909194,Medium,0,0,1
2853,1924.0135278909095,POS,30,14295.31451974893,Canada,Tablet,Morning,Prepaid,0,0,1.852146256608369,High,0,0,1
4543,2147.8068401961527,Wire Transfer,58,16273.305012332117,UK,Tablet,Morning,Credit,1,0,1.808034726460919,Medium,0,0,0
1122,9556.958467315237,ATM,40,49398.766048868514,UK,Desktop,Morning,Debit,0,0,1.0023206174451127,Medium,0,0,1
2236,5936.283485372769,Wire Transfer,43,23021.341118330074,Mexico,Mobile,Morning,Debit,0,1,1.9267884624130942,Low,1,0,1
2668,6519.881207167993,Online,50,5535.284440325544,Mexico,Tablet,Evening,Debit,0,0,3.1722945866365926,Medium,0,0,1
3700,2662.3091102164326,Wire Transfer,46,12782.101465438756,USA,Desktop,Morning,Debit,0,0,4.107532915511951,Medium,0,0,0
3224,201.09837470849723,Online,18,35202.04966553684,India,Mobile,Afternoon,Prepaid,0,1,1.1880578290555521,High,0,0,0
1183,6329.892712408142,POS,33,29689.87297077128,India,Desktop,Morning,Prepaid,1,0,2.541943328747409,Medium,0,0,1
4185,1340.7671421249206,Wire Transfer,27,41747.71311163201,Canada,Mobile,Afternoon,Credit,0,0,4.262712872709072,Low,0,0,0
4294,9081.105268762407,Wire Transfer,38,4773.13393499142,USA,Mobile,Morning,Prepaid,0,0,3.024311758853927,High,0,0,0
615,8737.050454826704,POS,77,1623.0070881138204,UK,Tablet,Night,Prepaid,0,0,0.5029835621147994,Low,0,0,1
4909,7418.245423583628,Online,22,23903.127230697613,Canada,Desktop,Afternoon,Credit,0,0,4.628160968671272,Low,0,0,0
1467,9771.97010037096,POS,25,43259.540555319756,France,Desktop,Afternoon,Prepaid,0,0,1.0386779290013537,Low,0,0,1
402,9026.503537728871,POS,48,4117.108154836085,USA,Desktop,Evening,Credit,0,1,4.008494026654612,Medium,0,0,1
3043,1141.9020122273673,ATM,65,18089.98399315282,India,Mobile,Evening,Credit,0,0,4.228571329759328,Medium,0,0,0
935,1725.076065624552,Wire Transfer,44,9673.792470718407,Canada,Mobile,Morning,Debit,0,0,0.3405180301092334,High,0,0,1
2420,3885.987731869226,Wire Transfer,34,15302.922646257239,France,Tablet,Evening,Debit,0,0,0.2718127849141643,High,0,0,1
4861,6258.0801671642685,POS,39,47928.69215646791,Mexico,Mobile,Night,Prepaid,1,0,1.1696235712363368,Medium,0,0,0
4911,8845.942488691624,ATM,37,9903.98652800506,India,Mobile,Night,Credit,0,1,2.1253867315700115,Medium,0,1,0
2642,1062.5955732860562,ATM,46,1579.0506073210308,USA,Tablet,Morning,Credit,0,0,2.4631922521285303,Low,0,0,1
4018,8957.942543223498,POS,34,20301.710329718466,Canada,Mobile,Morning,Credit,0,0,1.1747348463733716,Low,1,1,0
727,1406.326042496632,POS,46,26968.965901407155,France,Tablet,Afternoon,Credit,0,0,3.1516682927655495,Medium,0,0,1
827,3469.9964837159528,POS,18,7680.927675217558,Canada,Mobile,Night,Credit,0,1,1.8963555188515198,Medium,0,1,1
1522,9345.015907787089,POS,75,35165.2653431689,Germany,Mobile,Night,Prepaid,0,1,2.7312332834307975,Low,0,0,1
4857,1468.7499827766558,ATM,21,17805.29497594797,India,Desktop,Morning,Credit,0,0,1.8962642238309178,Low,0,0,0
2931,5910.471961606431,POS,63,20736.631818507,France,Desktop,Night,Prepaid,0,0,4.852664077440737,Low,1,0,1
137,5192.718311216227,ATM,31,35269.02798237086,Mexico,Tablet,Morning,Credit,0,0,2.395123696738141,High,1,1,1
3591,9514.93380837429,Online,75,46303.10322588213,Germany,Mobile,Evening,Prepaid,0,1,0.6089283408346359,Medium,0,0,0
629,376.465196877073,ATM,71,15837.35916287175,India,Mobile,Afternoon,Credit,0,0,2.0852761815601757,High,0,0,1
335,469.56639379730996,ATM,43,19139.64155399547,India,Tablet,Afternoon,Debit,0,1,1.7937075349124505,Medium,0,0,1
391,9905.146368586726,Online,31,34132.24411465657,France,Mobile,Morning,Prepaid,0,0,4.813489738822571,High,0,0,1
4388,496.4615355152984,Wire Transfer,23,38336.19314771005,India,Mobile,Night,Debit,0,1,3.4538452163964473,Medium,0,0,0
4905,9261.335002584472,ATM,43,15802.564758443543,Germany,Desktop,Night,Debit,0,0,1.9603340778772311,High,0,0,0
3833,8237.999871382246,Wire Transfer,45,26234.567070963483,Canada,Desktop,Morning,Debit,0,1,4.949697346314109,High,0,0,0
1818,7694.539246902955,Online,58,34594.052309187486,USA,Mobile,Morning,Credit,0,1,3.7075659778896677,Medium,0,0,1
401,1040.2074496709668,Wire Transfer,36,20734.905915256408,France,Mobile,Evening,Credit,0,1,1.5312672125433313,Low,0,0,1
711,7604.676320297968,Wire Transfer,67,35363.39593332195,Canada,Tablet,Afternoon,Credit,0,0,2.124547039707947,Low,0,1,1
1040,3159.7504749277973,Online,64,18413.51627225605,India,Tablet,Night,Credit,1,0,0.6695514043388683,Low,0,0,1
3990,8708.177670019819,Wire Transfer,38,43224.47677977285,Germany,Desktop,Evening,Debit,1,1,1.375303651989655,Medium,0,0,0
3360,6598.512578721294,POS,77,10353.608769512168,Canada,Mobile,Afternoon,Credit,0,0,2.906639481692927,Low,0,0,0
47,3123.9936501332154,POS,31,32298.213124958063,India,Tablet,Night,Prepaid,0,0,4.810147141959843,Medium,0,0,1
1562,2376.336884155076,ATM,48,44329.33005301718,Germany,Mobile,Afternoon,Credit,0,1,2.1200602526586714,Medium,0,0,1
4800,6352.717524940096,Online,40,14077.29669631317,Germany,Mobile,Morning,Credit,0,1,1.409208406674239,High,1,0,0
3643,4686.009851800558,POS,69,25533.470121828363,Mexico,Tablet,Night,Debit,0,0,1.804427916482107,High,0,1,0
3727,627.4665222853341,POS,75,26395.45989157841,USA,Mobile,Afternoon,Credit,0,0,3.800951148485052,Medium,0,0,0
4983,6636.47398794498,POS,21,40098.20025112853,USA,Mobile,Evening,Prepaid,0,0,0.1522703124068279,Medium,0,0,0
1113,2245.9379720780043,ATM,75,9433.614561401631,Canada,Mobile,Afternoon,Debit,0,0,0.6118219281053763,Medium,0,0,1
2514,5109.22056515228,Wire Transfer,23,13758.701345129159,UK,Tablet,Afternoon,Debit,1,1,3.6973637862435034,Medium,1,0,1
3609,9271.966580825849,ATM,70,22426.28039412412,France,Desktop,Evening,Prepaid,0,0,1.6940622567474286,Low,0,0,0
1224,9436.723042474312,ATM,22,14779.956249243925,UK,Desktop,Afternoon,Debit,0,1,4.905216225886312,Low,0,0,1
4061,2947.7339471460105,Wire Transfer,60,11221.261124776654,Germany,Mobile,Afternoon,Credit,0,0,2.6011727728417355,Low,0,0,0
3024,3331.237009915633,Online,23,41779.75818038652,USA,Mobile,Afternoon,Credit,0,0,2.472614531861589,Low,0,0,0
2422,243.28744231857726,POS,45,35270.44369867419,France,Mobile,Night,Credit,0,0,1.6351320404823126,High,0,0,1
1509,6082.971877006512,Online,41,48073.372952550504,India,Tablet,Evening,Credit,0,0,0.11713998620467639,High,0,0,1
1751,5357.748213211391,POS,24,49954.538389865535,Canada,Tablet,Evening,Debit,0,0,3.9606564468008,Medium,0,1,1
4838,4141.030137596692,Wire Transfer,57,33690.707288184036,France,Mobile,Night,Debit,0,1,2.3513768560718016,Low,0,0,0
4097,146.68732345920424,Online,79,1991.9545419029848,USA,Desktop,Night,Prepaid,0,0,0.5273309645028781,Low,0,0,0
1800,130.96366759652562,Wire Transfer,25,304.1655457479642,UK,Desktop,Morning,Prepaid,0,0,2.017950513340827,Medium,0,0,1
339,4746.996552582379,Online,46,13736.812564815049,USA,Desktop,Afternoon,Debit,0,1,2.7876369714155906,Low,0,0,1
216,2380.1183840930325,ATM,39,7718.088494795017,USA,Mobile,Morning,Credit,0,1,1.1629494435433463,Low,1,0,1
3664,358.76641103567584,ATM,79,18207.90990919413,Canada,Tablet,Afternoon,Prepaid,0,0,0.8410239459830882,Medium,1,0,0
1342,4631.60333782577,Wire Transfer,79,34739.449929939234,India,Tablet,Night,Credit,0,0,4.721443081133938,Medium,0,0,1
12,9699.399423098323,Online,18,48928.9197429687,Canada,Tablet,Afternoon,Prepaid,0,0,0.9028598392046421,Low,0,0,1
1521,612.0712289927129,Online,78,2739.3623462456885,Mexico,Desktop,Evening,Prepaid,1,0,2.584905399581544,High,0,0,1
3641,2389.085070120306,ATM,43,19946.8885436373,Mexico,Desktop,Evening,Credit,0,0,4.718890902253768,High,0,0,0
3938,1610.6537537552979,ATM,26,34540.381215303416,France,Tablet,Evening,Credit,0,1,4.609000978953076,Low,1,0,0
4428,978.6870529445932,POS,44,16124.860917834689,USA,Mobile,Evening,Debit,0,0,1.8101293233428017,High,1,1,0
3005,5721.742371606049,POS,34,4950.971144757915,Mexico,Mobile,Morning,Debit,0,1,0.7258930814420745,Medium,0,0,0
2865,4371.775755789973,Wire Transfer,48,34775.22180077642,Canada,Desktop,Morning,Prepaid,0,0,0.46473308121675927,High,0,0,1
